mixture_id,Intensities
Bushdid_107,"[62.95112328, 62.97552728, 40.51733074, 59.05665501, 59.22462437, 56.71067602, 61.82568494, 29.36251527, 58.6835805, 48.89435921, 61.14577932, 55.98155601, 45.90627815, 48.60275636, 60.39263261, 63.83652613, 26.90818113, 56.76532431, 40.68001783, 45.73953193, 50.2006041, 62.91985986, 47.39636305, 63.62171398, 56.36771811, 61.67682969, 54.04042441, 48.76465378, 63.70655912]"
Bushdid_108,"[62.95112328, 62.97552728, 40.51733074, 59.05665501, 59.22462437, 56.71067602, 61.82568494, 29.36251527, 58.6835805, 48.89435921, 61.14577932, 55.98155601, 45.90627815, 48.60275636, 60.39263261, 63.83652613, 26.90818113, 56.76532431, 40.68001783, 45.73953193, 60.34060883, 56.46923902, 48.0298342, 57.54129348, 56.93864141, 53.3810236, 37.17358733, 53.24164788, 69.36706607, 56.2092872]"
Bushdid_109,"[50.31448701, 62.08921606, 57.21506651, 57.93387117, 50.60712449, 61.82568494, 42.11011914, 56.46923902, 59.05665501, 58.02777571]"
Bushdid_110,"[60.94017857, 51.27860257, 51.1694032, 37.66383204, 56.90300202, 40.51733074, 58.62542716, 58.60072414, 61.65634929, 52.426179]"
Bushdid_111,"[58.60072414, 61.14577932, 28.94872287, 37.17358733, 53.67649544, 63.83652613, 64.0456888, 50.43448304, 41.55769132, 53.24687796, 56.36771811, 29.36251527, 59.62267212, 60.2949935, 59.05665501, 53.3810236, 35.49432741, 54.04042441, 51.27860257, 60.39263261]"
Bushdid_112,"[58.60072414, 61.14577932, 28.94872287, 37.17358733, 53.67649544, 63.83652613, 64.0456888, 50.43448304, 41.55769132, 53.24687796, 56.36771811, 29.36251527, 59.62267212, 60.2949935, 59.05665501, 60.13376532, 56.46923902, 44.22753896, 47.39636305]"
Bushdid_113,"[40.68001783, 64.0456888, 35.49432741, 57.99787037, 44.96057972, 64.98042061, 56.93864141, 56.34878391, 42.11011914, 47.88622803]"
Bushdid_114,"[50.60712449, 58.3392051, 55.98155601, 57.31259726, 55.95758643, 43.63433495, 57.21506651, 55.81449629, 56.2092872, 58.60072414]"
Bushdid_115,"[39.22971341, 57.98557317, 63.83652613, 59.88999604, 60.86351287, 47.88622803, 50.84101279, 54.68290549, 35.49432741, 58.19243181, 55.29786583, 44.22753896, 58.6835805, 52.22203237, 50.60712449, 56.93864141, 56.2092872, 56.46923902, 63.62171398, 53.24687796, 62.96973557, 54.99212052, 53.24164788, 60.2949935, 61.14577932, 37.17358733, 51.1694032, 57.21506651, 56.76532431, 56.25057098]"
Bushdid_116,"[39.22971341, 57.98557317, 63.83652613, 59.88999604, 60.86351287, 47.88622803, 50.84101279, 54.68290549, 35.49432741, 58.19243181, 55.29786583, 44.22753896, 58.6835805, 52.22203237, 50.60712449, 56.93864141, 56.2092872, 56.46923902, 63.62171398, 53.24687796, 62.96973557, 54.99212052, 53.24164788, 60.2949935, 61.14577932, 37.17358733, 51.1694032, 57.21506651, 56.76532431, 48.89435921]"
Bushdid_117,"[61.14577932, 37.17358733, 60.99529741, 48.53668158, 28.94872287, 60.94017857, 62.95112328, 35.49432741, 45.90627815, 56.25057098]"
Bushdid_118,"[61.14577932, 37.17358733, 60.99529741, 48.53668158, 28.94872287, 60.94017857, 62.95112328, 35.49432741, 45.90627815, 52.426179]"
Bushdid_119,"[57.7690685, 62.08921606, 64.98042061, 60.2949935, 43.63433495, 41.55769132, 57.25326379, 57.67809933, 48.89435921, 58.19243181]"
Bushdid_120,"[57.7690685, 62.08921606, 64.98042061, 56.93864141, 55.98155601, 51.1694032, 43.24368151, 40.68001783, 62.95112328, 54.12642172]"
Bushdid_121,"[69.36706607, 58.02777571, 57.21506651, 52.426179, 26.90818113, 60.86351287, 56.46923902, 29.36251527, 60.3600245, 43.63433495, 36.80477692, 56.90300202, 56.71067602, 39.22971341, 64.0456888, 62.95112328, 40.51733074, 54.8246523, 60.34060883, 56.2092872]"
Bushdid_122,"[69.36706607, 58.02777571, 57.21506651, 52.426179, 26.90818113, 60.86351287, 56.46923902, 29.36251527, 60.3600245, 43.63433495, 36.80477692, 56.90300202, 56.71067602, 39.22971341, 64.0456888, 62.95112328, 40.51733074, 54.8246523, 60.34060883, 56.2092872]"
Bushdid_123,"[48.89435921, 53.67649544, 58.19243181, 62.97552728, 37.66383204, 41.55769132, 57.99787037, 26.90818113, 63.70655912, 58.62542716, 54.12642172, 48.60275636, 44.96057972, 60.3600245, 35.49432741, 60.34060883, 42.11011914, 62.96973557, 53.65731884, 54.68290549]"
Bushdid_124,"[48.89435921, 53.67649544, 58.19243181, 62.97552728, 37.66383204, 41.55769132, 57.99787037, 26.90818113, 63.70655912, 58.62542716, 54.12642172, 48.60275636, 44.96057972, 60.3600245, 35.49432741, 60.34060883, 42.11011914, 62.96973557, 53.65731884, 43.63433495]"
Bushdid_125,"[49.90606116, 54.04042441, 63.83652613, 56.36771811, 62.08921606, 47.39636305, 58.02777571, 57.93387117, 48.0298342, 43.63433495, 28.94872287, 58.19243181, 40.51733074, 62.95112328, 57.31259726, 55.95758643, 61.82568494, 60.86351287, 44.96057972, 57.71120958]"
Bushdid_126,"[49.90606116, 54.04042441, 63.83652613, 56.36771811, 62.08921606, 47.39636305, 58.02777571, 57.93387117, 48.0298342, 43.63433495, 28.94872287, 58.19243181, 40.51733074, 62.95112328, 57.31259726, 55.95758643, 61.82568494, 60.86351287, 44.96057972, 59.87709184]"
Bushdid_127,"[41.55769132, 61.08198948, 54.51680659, 37.17358733, 58.38337592, 59.62267212, 44.22753896, 47.88622803, 61.67682969, 42.72357124]"
Bushdid_128,"[41.55769132, 61.08198948, 54.51680659, 62.91985986, 45.90627815, 51.1694032, 57.61695824, 58.19243181, 57.21506651, 42.11011914]"
Bushdid_129,"[42.11011914, 57.21506651, 55.95758643, 48.60275636, 50.60712449, 47.88622803, 53.3810236, 61.82568494, 26.90818113, 62.95112328]"
Bushdid_130,"[42.11011914, 57.21506651, 55.95758643, 48.60275636, 50.60712449, 47.88622803, 58.3392051, 63.33591285, 51.1694032, 58.54399378]"
Bushdid_131,"[40.51733074, 61.08198948, 60.13376532, 54.68290549, 58.38337592, 58.60072414, 29.36251527, 58.3392051, 56.2092872, 51.27860257, 55.29786583, 43.24368151, 57.09673961, 54.99212052, 56.93864141, 58.19243181, 50.43448304, 60.99529741, 61.65634929, 52.79708299]"
Bushdid_132,"[54.51680659, 51.1694032, 48.89435921, 55.81449629, 57.25326379, 52.22203237, 56.36771811, 57.99787037, 69.36706607, 53.3810236, 36.80477692, 57.31259726, 64.76946624, 48.0298342, 44.22753896, 43.63433495, 53.24164788, 57.21506651, 53.65731884]"
Bushdid_133,"[44.96057972, 56.90300202, 64.98042061, 63.83652613, 41.55769132, 59.22462437, 57.7690685, 45.73953193, 53.24687796, 50.2006041, 51.91373756, 62.91985986, 61.08198948, 58.54399378, 55.03201346, 51.38849123, 59.87709184, 60.34060883, 53.65731884, 58.60072414]"
Bushdid_134,"[44.96057972, 56.90300202, 64.98042061, 63.83652613, 41.55769132, 59.22462437, 57.7690685, 45.73953193, 53.24687796, 50.2006041, 51.91373756, 62.91985986, 61.08198948, 58.54399378, 55.03201346, 51.38849123, 59.87709184, 60.34060883, 53.65731884, 48.53668158]"
Bushdid_135,"[56.2092872, 54.8246523, 62.96973557, 56.46923902, 55.29786583, 57.7690685, 51.91373756, 60.99529741, 63.83652613, 43.1884141]"
Bushdid_136,"[56.2092872, 54.8246523, 62.96973557, 56.46923902, 55.29786583, 57.7690685, 51.91373756, 60.99529741, 63.83652613, 48.89435921]"
Bushdid_137,"[53.65731884, 56.25057098, 49.90606116, 52.426179, 60.13376532, 59.62267212, 55.95758643, 57.31259726, 54.82877317, 50.31448701]"
Bushdid_138,"[53.65731884, 56.25057098, 49.90606116, 52.426179, 60.13376532, 59.62267212, 64.0456888, 57.21506651, 58.6835805, 61.65634929]"
Bushdid_139,"[58.62542716, 37.66383204, 54.51680659, 49.90606116, 28.94872287, 57.98557317, 44.22753896, 47.39636305, 58.6835805, 39.22971341, 61.65634929, 55.03201346, 69.36706607, 54.8246523, 44.96057972, 53.24687796, 58.02777571, 50.43448304, 54.53446775, 60.39263261, 50.60712449, 64.98042061, 51.1694032, 51.27860257, 56.25057098, 57.61695824, 49.95189478, 59.05665501, 62.08921606, 40.68001783]"
Bushdid_140,"[58.62542716, 37.66383204, 54.51680659, 49.90606116, 28.94872287, 57.98557317, 44.22753896, 47.39636305, 58.6835805, 39.22971341, 57.93387117, 52.426179, 63.62171398, 57.99787037, 62.95112328, 61.82568494, 59.62267212, 58.19243181, 51.91373756, 56.36771811, 42.24799048, 52.22203237, 50.31448701, 42.11011914, 54.82877317, 37.17358733, 56.2092872, 58.54399378, 35.49432741, 54.12642172]"
Bushdid_141,"[59.05665501, 48.53668158, 54.53446775, 49.90606116, 63.33591285, 61.08198948, 61.67682969, 40.68001783, 29.36251527, 57.61695824]"
Bushdid_142,"[59.05665501, 48.53668158, 54.53446775, 58.54399378, 56.46923902, 51.1694032, 52.22203237, 63.83652613, 44.22753896, 57.99787037]"
Bushdid_143,"[41.55769132, 59.88999604, 62.97552728, 60.13376532, 47.88622803, 53.24164788, 42.24799048, 51.23769842, 62.08921606]"
Bushdid_144,"[41.55769132, 59.88999604, 62.97552728, 60.13376532, 47.88622803, 58.62542716, 50.84101279, 51.1694032, 56.90300202]"
Bushdid_145,"[56.90300202, 48.89435921, 56.93864141, 59.62267212, 59.22462437, 39.22971341, 44.96057972, 60.99529741, 58.38337592]"
Bushdid_146,"[56.90300202, 48.89435921, 56.93864141, 63.70655912, 57.98557317, 51.1694032, 64.98042061, 43.1884141, 67.0583771, 57.21506651]"
Bushdid_147,"[53.3810236, 57.25326379, 67.0583771, 60.94017857, 53.24687796, 59.87709184, 59.88999604, 48.53668158, 55.29786583, 29.36251527, 57.71120958, 58.62542716, 57.93387117, 51.27860257, 64.0456888, 58.19243181, 58.3392051, 44.96057972, 47.39636305, 37.17358733, 62.08921606, 56.34878391, 56.76532431, 56.2092872, 60.34060883, 54.51680659, 41.55769132, 50.31448701, 58.60072414, 56.36771811]"
Bushdid_148,"[56.90300202, 56.25057098, 58.6835805, 59.62267212, 57.75422932, 49.90606116, 54.53446775, 55.98155601, 61.08198948, 60.3600245, 57.21506651, 35.49432741, 54.8246523, 55.95758643, 63.83652613, 62.97552728, 53.65731884, 64.98042061, 42.24799048, 57.31259726, 52.426179, 60.86351287, 69.36706607, 52.79708299, 50.43448304, 57.72094093, 63.70655912, 63.62171398, 51.38849123, 43.24368151]"
Bushdid_149,"[56.25057098, 53.24687796, 41.55769132, 59.05665501, 54.8246523, 63.62171398, 54.82877317, 52.426179, 62.96973557, 37.66383204, 62.08921606, 50.43448304, 54.53446775, 26.90818113, 64.24854996, 62.97552728, 69.36706607, 64.98042061, 58.6835805]"
Bushdid_150,"[56.25057098, 53.24687796, 41.55769132, 59.05665501, 54.8246523, 54.99212052, 51.23769842, 61.14577932, 61.67682969, 63.33591285, 51.27860257, 57.67809933, 57.54129348, 55.95758643, 53.24164788, 43.1884141, 57.72094093, 57.61695824, 53.3810236]"
Bushdid_151,"[53.24164788, 55.03201346, 56.93864141, 56.36771811, 50.84101279, 48.60275636, 51.38849123, 57.71120958, 53.65731884, 64.0456888, 43.1884141, 40.51733074, 52.22203237, 60.13376532, 60.39263261, 35.49432741, 60.86351287, 56.90300202, 54.04042441, 67.0583771]"
Bushdid_152,"[53.24164788, 55.03201346, 56.93864141, 56.36771811, 50.84101279, 48.60275636, 51.38849123, 57.71120958, 53.65731884, 64.0456888, 54.12642172, 56.71067602, 49.95189478, 56.46923902, 58.19243181, 41.55769132, 63.33591285, 59.88999604, 60.99529741, 43.63433495]"
Bushdid_153,"[29.36251527, 61.08198948, 40.51733074, 28.94872287, 62.96973557, 43.24368151, 56.71067602, 40.68001783, 54.8246523, 56.34878391, 26.90818113, 57.67809933, 60.13376532, 55.95758643, 53.67649544, 50.31448701, 58.19243181, 54.99212052, 58.6835805]"
Bushdid_154,"[61.67682969, 62.91985986, 37.66383204, 61.65634929, 63.83652613, 48.89435921, 51.38849123, 57.93387117, 54.68290549, 59.62267212, 59.88999604, 58.54399378, 39.22971341, 54.53446775, 61.14577932, 57.21506651, 35.49432741, 42.11011914, 50.84101279, 67.0583771]"
Bushdid_155,"[58.6835805, 56.36771811, 48.60275636, 54.68290549, 42.11011914, 48.89435921, 53.67649544, 52.22203237, 54.8246523, 56.46923902, 42.72357124, 56.90300202, 60.86351287, 54.53446775, 60.2949935, 48.53668158, 58.19243181, 64.98042061, 57.75422932, 55.03201346, 26.90818113, 60.94017857, 52.79708299, 28.94872287, 54.12642172, 62.96973557, 60.13376532, 51.38849123, 55.95758643]"
Bushdid_156,"[58.62542716, 51.27860257, 36.80477692, 57.99787037, 57.09673961, 55.98155601, 62.97552728, 52.426179, 57.54129348, 43.63433495, 61.14577932, 67.0583771, 61.44496572, 62.08921606, 61.08198948, 59.62267212, 60.3600245, 63.83652613, 45.90627815, 40.68001783, 53.24687796, 64.76946624, 47.88622803, 56.25057098, 53.65731884, 62.91985986, 49.95189478, 44.22753896, 69.36706607]"
Bushdid_157,"[29.36251527, 64.98042061, 43.24368151, 42.72357124, 50.2006041, 43.1884141, 58.02777571, 50.60712449, 54.04042441, 52.22203237, 60.2949935, 55.29786583, 54.8246523, 54.68290549, 64.76946624, 47.39636305, 48.76465378, 28.94872287, 61.14577932, 60.34060883]"
Bushdid_158,"[29.36251527, 64.98042061, 43.24368151, 42.72357124, 50.2006041, 43.1884141, 58.02777571, 50.60712449, 54.04042441, 52.22203237, 60.3600245, 54.12642172, 57.93387117, 40.51733074, 63.83652613, 57.31259726, 58.3392051, 57.09673961, 60.94017857, 40.68001783]"
Bushdid_159,"[48.0298342, 58.3392051, 48.53668158, 40.68001783, 61.65634929, 56.46923902, 54.51680659, 40.51733074, 54.04042441, 60.39263261]"
Bushdid_160,"[48.0298342, 58.3392051, 48.53668158, 57.75422932, 26.90818113, 52.79708299, 56.93864141, 57.21506651, 52.426179, 53.24164788]"
Bushdid_161,"[44.22753896, 36.80477692, 40.51733074, 56.93864141, 29.36251527, 60.86351287, 50.31448701, 26.90818113, 54.8246523, 58.6835805, 53.3810236, 64.76946624, 47.88622803, 37.17358733, 48.89435921, 58.19243181, 54.68290549, 61.67682969, 52.22203237, 37.66383204]"
Bushdid_162,"[44.22753896, 36.80477692, 40.51733074, 56.93864141, 29.36251527, 60.86351287, 50.31448701, 26.90818113, 54.8246523, 58.6835805, 53.3810236, 64.76946624, 47.88622803, 37.17358733, 48.89435921, 51.1694032, 57.21506651, 54.12642172, 57.25326379, 57.75422932]"
Bushdid_163,"[29.36251527, 57.75422932, 48.89435921, 45.90627815, 52.426179, 64.0456888, 50.60712449, 62.97552728, 50.31448701, 37.17358733]"
Bushdid_164,"[29.36251527, 57.75422932, 48.89435921, 45.90627815, 52.426179, 64.0456888, 50.60712449, 62.97552728, 50.31448701, 54.04042441]"
Bushdid_165,"[58.19243181, 55.98155601, 58.3392051, 59.88999604, 54.82877317, 62.97552728, 58.60072414, 60.13376532, 52.79708299, 54.68290549, 51.23769842, 43.1884141, 37.17358733, 40.51733074, 35.49432741, 48.0298342, 62.95112328, 56.2092872, 47.88622803, 52.426179]"
Bushdid_166,"[58.19243181, 55.98155601, 58.3392051, 59.88999604, 54.82877317, 62.97552728, 58.60072414, 60.13376532, 52.79708299, 54.68290549, 44.22753896, 58.38337592, 69.36706607, 51.91373756, 58.02777571, 41.55769132, 61.82568494, 60.3600245, 29.36251527, 62.96973557]"
Bushdid_167,"[47.88622803, 50.60712449, 51.38849123, 43.24368151, 60.34060883, 61.67682969, 61.44496572, 55.03201346, 69.36706607, 57.09673961, 67.0583771, 63.33591285, 56.2092872, 52.426179, 42.72357124, 37.17358733, 52.79708299, 58.6835805, 56.34878391]"
Bushdid_168,"[54.51680659, 64.76946624, 52.22203237, 59.88999604, 57.67809933, 53.3810236, 62.97552728, 57.75422932, 59.62267212, 61.14577932, 57.54129348, 57.7690685, 58.62542716, 44.96057972, 60.99529741, 36.80477692, 43.1884141, 40.68001783, 28.94872287, 37.66383204]"
Bushdid_169,"[69.36706607, 56.34878391, 35.49432741, 60.86351287, 63.62171398, 59.05665501, 54.12642172, 58.6835805, 56.93864141, 40.51733074]"
Bushdid_170,"[57.7690685, 57.67809933, 51.1694032, 48.76465378, 57.21506651, 37.66383204, 40.68001783, 56.90300202, 61.08198948, 42.11011914]"
Bushdid_171,"[28.94872287, 40.68001783, 64.76946624, 50.84101279, 43.63433495, 50.43448304, 62.97552728, 61.65634929, 56.71067602, 56.36771811, 54.51680659, 42.72357124, 59.88999604, 58.3392051, 55.81449629, 62.91985986, 54.68290549, 55.29786583, 57.75422932, 54.04042441, 35.49432741, 58.02777571, 57.09673961, 52.22203237, 53.24164788, 61.14577932, 47.39636305, 61.08198948, 57.31259726]"
Bushdid_172,"[28.94872287, 40.68001783, 64.76946624, 50.84101279, 43.63433495, 50.43448304, 62.97552728, 61.65634929, 56.71067602, 56.36771811, 54.51680659, 42.72357124, 59.88999604, 58.3392051, 55.81449629, 62.91985986, 54.68290549, 55.29786583, 57.75422932, 54.04042441, 35.49432741, 58.02777571, 57.09673961, 52.22203237, 53.24164788, 61.14577932, 47.39636305, 61.08198948, 63.33591285]"
Bushdid_173,"[44.96057972, 29.36251527, 50.84101279, 51.27860257, 62.91985986, 57.7690685, 28.94872287, 26.90818113, 57.09673961, 54.53446775]"
Bushdid_174,"[44.96057972, 29.36251527, 50.84101279, 51.27860257, 62.91985986, 57.7690685, 28.94872287, 26.90818113, 57.09673961, 48.53668158]"
Bushdid_175,"[62.08921606, 48.0298342, 59.05665501, 60.2949935, 64.76946624, 64.98042061, 58.54399378, 56.71067602, 53.24687796, 48.53668158]"
Bushdid_176,"[62.08921606, 48.0298342, 59.05665501, 60.2949935, 64.76946624, 64.98042061, 58.54399378, 56.71067602, 53.24687796, 48.53668158]"
Bushdid_177,"[35.49432741, 57.54129348, 61.65634929, 57.25326379, 61.67682969, 64.0456888, 58.38337592, 58.02777571, 39.22971341, 60.34060883, 52.79708299, 50.60712449, 56.25057098, 59.05665501, 26.90818113, 60.3600245, 63.62171398, 55.29786583, 56.90300202, 58.3392051, 44.96057972, 62.97552728, 57.09673961, 53.65731884, 43.1884141, 54.68290549, 54.51680659, 56.34878391, 51.38849123, 59.88999604]"
Bushdid_178,"[35.49432741, 57.54129348, 61.65634929, 57.25326379, 61.67682969, 64.0456888, 58.38337592, 58.02777571, 39.22971341, 60.34060883, 52.79708299, 50.60712449, 56.25057098, 59.05665501, 26.90818113, 60.3600245, 63.62171398, 55.29786583, 56.90300202, 58.3392051, 44.96057972, 62.97552728, 57.09673961, 53.65731884, 43.1884141, 54.68290549, 54.51680659, 56.34878391, 51.38849123, 48.76465378]"
Bushdid_179,"[55.81449629, 61.08198948, 60.34060883, 62.91985986, 44.96057972, 58.38337592, 58.19243181, 54.68290549, 54.8246523, 50.84101279]"
Bushdid_180,"[55.81449629, 61.08198948, 60.34060883, 62.91985986, 44.96057972, 58.38337592, 58.19243181, 54.68290549, 54.8246523, 55.03201346]"
Bushdid_181,"[54.99212052, 48.60275636, 53.24164788, 48.53668158, 56.2092872, 43.24368151, 55.29786583, 36.80477692, 52.22203237, 56.93864141, 64.24854996, 61.67682969, 58.19243181, 54.12642172, 49.95189478, 55.98155601, 57.75422932, 39.22971341, 54.8246523, 62.95112328, 54.53446775, 35.49432741, 57.72094093, 54.68290549, 53.65731884, 56.34878391, 69.36706607, 43.63433495, 57.21506651, 48.89435921]"
Bushdid_182,"[62.96973557, 60.39263261, 63.62171398, 29.36251527, 55.03201346, 52.79708299, 44.22753896, 60.2949935, 61.65634929, 54.51680659, 48.0298342, 50.60712449, 59.62267212, 64.0456888, 37.17358733, 57.93387117, 67.0583771, 56.25057098, 53.24687796, 61.14577932, 63.70655912, 60.99529741, 41.55769132, 45.90627815, 58.3392051, 47.39636305, 48.76465378, 53.3810236, 58.62542716]"
Bushdid_183,"[58.3392051, 40.68001783, 63.33591285, 58.02777571, 43.24368151, 55.81449629, 52.22203237, 55.29786583, 54.68290549, 59.22462437]"
Bushdid_184,"[58.3392051, 40.68001783, 63.33591285, 40.51733074, 45.73953193, 51.1694032, 60.86351287, 58.6835805, 48.60275636, 53.24164788]"
Bushdid_185,"[45.90627815, 56.25057098, 62.08921606, 47.39636305, 62.91985986, 54.8246523, 60.99529741, 51.1694032, 42.24799048, 53.24687796, 60.86351287, 43.24368151, 54.12642172, 57.98557317, 60.13376532, 56.36771811, 58.19243181, 40.68001783, 59.62267212, 69.36706607, 26.90818113, 50.60712449, 64.0456888, 60.34060883, 48.89435921, 61.82568494, 55.81449629, 42.72357124, 42.11011914, 58.62542716]"
Bushdid_186,"[45.90627815, 56.25057098, 62.08921606, 47.39636305, 62.91985986, 54.8246523, 60.99529741, 51.1694032, 42.24799048, 53.24687796, 44.22753896, 37.66383204, 54.82877317, 49.95189478, 39.22971341, 64.24854996, 41.55769132, 56.76532431, 51.23769842, 61.67682969, 50.84101279, 40.51733074, 48.0298342, 56.46923902, 57.25326379, 58.02777571, 57.09673961, 51.91373756, 51.27860257, 61.44496572]"
Bushdid_187,"[57.7690685, 54.53446775, 62.95112328, 57.75422932, 59.87709184, 64.98042061, 57.25326379, 56.76532431, 49.95189478, 67.0583771, 53.65731884, 47.88622803, 55.95758643, 62.96973557, 60.94017857, 57.09673961, 43.1884141, 58.19243181, 48.60275636, 58.54399378, 53.24687796, 58.3392051, 63.33591285, 43.63433495, 61.14577932, 40.51733074, 61.67682969, 63.62171398, 50.60712449, 54.12642172]"
Bushdid_188,"[57.7690685, 54.53446775, 62.95112328, 57.75422932, 59.87709184, 64.98042061, 57.25326379, 56.76532431, 49.95189478, 67.0583771, 62.97552728, 60.2949935, 57.31259726, 59.22462437, 52.22203237, 57.54129348, 55.03201346, 62.91985986, 51.27860257, 48.76465378, 49.90606116, 37.17358733, 39.22971341, 41.55769132, 50.2006041, 53.3810236, 56.25057098, 57.99787037, 53.67649544]"
Bushdid_189,"[55.98155601, 42.11011914, 57.25326379, 45.90627815, 59.62267212, 62.96973557, 44.22753896, 60.13376532, 37.17358733, 50.2006041, 57.98557317, 53.24687796, 60.2949935, 54.51680659, 50.43448304, 60.39263261, 56.93864141, 39.22971341, 56.76532431, 56.46923902, 63.70655912, 61.67682969, 40.51733074, 59.05665501, 64.24854996, 51.27860257, 58.19243181, 56.2092872, 58.54399378]"
